ubigeo,DEPARTAMENTO,PROVINCIA,DISTRITO,r1_AEV,r1_AN,r1_APP,r1_APRA,r1_AvP,r1_CPP,r1_CoopP,r1_FE,r1_FE21,r1_FP,r1_FREPAP,r1_FyL,r1_JxP,r1_LP,r1_Morado,r1_Obras,r1_PBG,r1_PDF,r1_PDU,r1_PDV,r1_PID,r1_PL,r1_PLG,r1_PM4,r1_PP1,r1_PPA,r1_PPP,r1_PRG,r1_PRIN,r1_PTE,r1_Podemos,r1_PxT,r1_RP,r1_SAP,r1_SICREO,r1_SP20,r1_UCD,r1_UN,r1_total_valid,r1_blank,r1_null,r1_pct_AEV,r1_pct_AN,r1_pct_APP,r1_pct_APRA,r1_pct_AvP,r1_pct_CPP,r1_pct_CoopP,r1_pct_FE,r1_pct_FE21,r1_pct_FP,r1_pct_FREPAP,r1_pct_FyL,r1_pct_JxP,r1_pct_LP,r1_pct_Morado,r1_pct_Obras,r1_pct_PBG,r1_pct_PDF,r1_pct_PDU,r1_pct_PDV,r1_pct_PID,r1_pct_PL,r1_pct_PLG,r1_pct_PM4,r1_pct_PP1,r1_pct_PPA,r1_pct_PPP,r1_pct_PRG,r1_pct_PRIN,r1_pct_PTE,r1_pct_Podemos,r1_pct_PxT,r1_pct_RP,r1_pct_SAP,r1_pct_SICREO,r1_pct_SP20,r1_pct_UCD,r1_pct_UN,r1_winner
080208,Cusco,Acomayo,,13.0,124.0,12.0,2.0,1.0,0.0,15.0,6.0,19.0,111.0,0.0,0.0,1196.0,2.0,3.0,210.0,18.0,5.0,35.0,4.0,1.0,18.0,7.0,0.0,22.0,3.0,15.0,43.0,0.0,1.0,160.0,9.0,32.0,6.0,10.0,0.0,2.0,0.0,2105,499,183,0.6176,5.8907,0.5701,0.095,0.0475,0.0,0.7126,0.285,0.9026,5.2732,0.0,0.0,56.8171,0.095,0.1425,9.9762,0.8551,0.2375,1.6627,0.19,0.0475,0.8551,0.3325,0.0,1.0451,0.1425,0.7126,2.0428,0.0,0.0475,7.601,0.4276,1.5202,0.285,0.4751,0.0,0.095,0.0,JxP
080301,CUSCO,ANTA,ANTA,61.0,943.0,44.0,18.0,4.0,0.0,77.0,18.0,132.0,568.0,0.0,12.0,4251.0,12.0,17.0,1404.0,243.0,13.0,150.0,43.0,17.0,149.0,158.0,3.0,77.0,18.0,126.0,34.0,8.0,5.0,496.0,103.0,303.0,21.0,219.0,19.0,9.0,7.0,9782,2372,921,0.6236,9.6402,0.4498,0.184,0.0409,0.0,0.7872,0.184,1.3494,5.8066,0.0,0.1227,43.4574,0.1227,0.1738,14.3529,2.4842,0.1329,1.5334,0.4396,0.1738,1.5232,1.6152,0.0307,0.7872,0.184,1.2881,0.3476,0.0818,0.0511,5.0705,1.053,3.0975,0.2147,2.2388,0.1942,0.092,0.0716,JxP
080302,CUSCO,ANTA,ANCAHUASI,18.0,130.0,4.0,4.0,0.0,0.0,11.0,16.0,16.0,70.0,0.0,4.0,1948.0,2.0,2.0,414.0,25.0,2.0,99.0,12.0,5.0,42.0,11.0,2.0,37.0,4.0,24.0,7.0,1.0,0.0,107.0,13.0,43.0,7.0,16.0,3.0,0.0,1.0,3100,709,199,0.5806,4.1935,0.129,0.129,0.0,0.0,0.3548,0.5161,0.5161,2.2581,0.0,0.129,62.8387,0.0645,0.0645,13.3548,0.8065,0.0645,3.1935,0.3871,0.1613,1.3548,0.3548,0.0645,1.1935,0.129,0.7742,0.2258,0.0323,0.0,3.4516,0.4194,1.3871,0.2258,0.5161,0.0968,0.0,0.0323,JxP
080303,CUSCO,ANTA,CACHIMAYO,3.0,54.0,3.0,1.0,0.0,0.0,4.0,1.0,3.0,20.0,0.0,0.0,167.0,1.0,0.0,68.0,14.0,2.0,3.0,4.0,0.0,2.0,2.0,0.0,1.0,0.0,4.0,0.0,1.0,0.0,28.0,1.0,6.0,0.0,6.0,1.0,0.0,0.0,400,51,42,0.75,13.5,0.75,0.25,0.0,0.0,1.0,0.25,0.75,5.0,0.0,0.0,41.75,0.25,0.0,17.0,3.5,0.5,0.75,1.0,0.0,0.5,0.5,0.0,0.25,0.0,1.0,0.0,0.25,0.0,7.0,0.25,1.5,0.0,1.5,0.25,0.0,0.0,JxP
080304,CUSCO,ANTA,CHINCHAYPUJIO,20.0,118.0,6.0,1.0,1.0,0.0,17.0,3.0,15.0,56.0,0.0,1.0,782.0,1.0,2.0,270.0,11.0,4.0,40.0,8.0,0.0,22.0,7.0,0.0,5.0,5.0,10.0,6.0,1.0,0.0,72.0,9.0,27.0,3.0,17.0,2.0,1.0,0.0,1543,346,134,1.2962,7.6474,0.3889,0.0648,0.0648,0.0,1.1017,0.1944,0.9721,3.6293,0.0,0.0648,50.6805,0.0648,0.1296,17.4984,0.7129,0.2592,2.5924,0.5185,0.0,1.4258,0.4537,0.0,0.324,0.324,0.6481,0.3889,0.0648,0.0,4.6662,0.5833,1.7498,0.1944,1.1017,0.1296,0.0648,0.0,JxP
080305,CUSCO,ANTA,HUAROCONDO,11.0,72.0,4.0,0.0,0.0,0.0,10.0,1.0,5.0,90.0,0.0,0.0,200.0,1.0,1.0,58.0,20.0,0.0,10.0,4.0,1.0,17.0,7.0,0.0,4.0,3.0,10.0,2.0,0.0,1.0,22.0,6.0,11.0,2.0,5.0,1.0,0.0,0.0,579,144,42,1.8998,12.4352,0.6908,0.0,0.0,0.0,1.7271,0.1727,0.8636,15.544,0.0,0.0,34.5423,0.1727,0.1727,10.0173,3.4542,0.0,1.7271,0.6908,0.1727,2.9361,1.209,0.0,0.6908,0.5181,1.7271,0.3454,0.0,0.1727,3.7997,1.0363,1.8998,0.3454,0.8636,0.1727,0.0,0.0,JxP
080306,CUSCO,ANTA,LIMATAMBO,4.0,44.0,7.0,0.0,0.0,0.0,0.0,2.0,3.0,19.0,0.0,1.0,344.0,1.0,0.0,98.0,11.0,3.0,13.0,3.0,0.0,13.0,5.0,1.0,7.0,4.0,4.0,0.0,0.0,0.0,34.0,3.0,8.0,0.0,6.0,1.0,1.0,0.0,640,149,52,0.625,6.875,1.0938,0.0,0.0,0.0,0.0,0.3125,0.4688,2.9688,0.0,0.1562,53.75,0.1562,0.0,15.3125,1.7188,0.4688,2.0312,0.4688,0.0,2.0312,0.7812,0.1562,1.0938,0.625,0.625,0.0,0.0,0.0,5.3125,0.4688,1.25,0.0,0.9375,0.1562,0.1562,0.0,JxP
080307,CUSCO,ANTA,MOLLEPATA,6.0,41.0,6.0,2.0,1.0,0.0,4.0,1.0,8.0,16.0,0.0,1.0,332.0,1.0,1.0,87.0,6.0,2.0,11.0,4.0,1.0,6.0,3.0,0.0,8.0,3.0,3.0,2.0,0.0,0.0,17.0,2.0,15.0,2.0,2.0,3.0,1.0,0.0,598,183,32,1.0033,6.8562,1.0033,0.3344,0.1672,0.0,0.6689,0.1672,1.3378,2.6756,0.0,0.1672,55.5184,0.1672,0.1672,14.5485,1.0033,0.3344,1.8395,0.6689,0.1672,1.0033,0.5017,0.0,1.3378,0.5017,0.5017,0.3344,0.0,0.0,2.8428,0.3344,2.5084,0.3344,0.3344,0.5017,0.1672,0.0,JxP
080308,CUSCO,ANTA,PUCYURA,5.0,107.0,2.0,0.0,0.0,0.0,2.0,1.0,6.0,26.0,0.0,1.0,200.0,1.0,1.0,116.0,24.0,1.0,15.0,1.0,1.0,7.0,13.0,0.0,4.0,2.0,7.0,2.0,0.0,0.0,37.0,5.0,23.0,3.0,3.0,1.0,1.0,0.0,618,101,25,0.8091,17.3139,0.3236,0.0,0.0,0.0,0.3236,0.1618,0.9709,4.2071,0.0,0.1618,32.3625,0.1618,0.1618,18.7702,3.8835,0.1618,2.4272,0.1618,0.1618,1.1327,2.1036,0.0,0.6472,0.3236,1.1327,0.3236,0.0,0.0,5.9871,0.8091,3.7217,0.4854,0.4854,0.1618,0.1618,0.0,JxP
080309,CUSCO,ANTA,ZURITE,7.0,113.0,6.0,1.0,0.0,0.0,14.0,2.0,12.0,36.0,0.0,2.0,232.0,2.0,2.0,91.0,26.0,1.0,12.0,2.0,0.0,6.0,2.0,0.0,4.0,0.0,6.0,2.0,1.0,1.0,22.0,12.0,8.0,1.0,6.0,3.0,0.0,0.0,635,81,29,1.1024,17.7953,0.9449,0.1575,0.0,0.0,2.2047,0.315,1.8898,5.6693,0.0,0.315,36.5354,0.315,0.315,14.3307,4.0945,0.1575,1.8898,0.315,0.0,0.9449,0.315,0.0,0.6299,0.0,0.9449,0.315,0.1575,0.1575,3.4646,1.8898,1.2598,0.1575,0.9449,0.4724,0.0,0.0,JxP
080310,Cusco,Anta,,4.0,61.0,4.0,0.0,0.0,0.0,2.0,0.0,9.0,80.0,0.0,2.0,368.0,1.0,0.0,111.0,19.0,0.0,18.0,4.0,0.0,8.0,6.0,1.0,5.0,2.0,4.0,2.0,1.0,2.0,10.0,4.0,10.0,1.0,4.0,1.0,0.0,2.0,746,119,50,0.5362,8.1769,0.5362,0.0,0.0,0.0,0.2681,0.0,1.2064,10.7239,0.0,0.2681,49.3298,0.134,0.0,14.8794,2.5469,0.0,2.4129,0.5362,0.0,1.0724,0.8043,0.134,0.6702,0.2681,0.5362,0.2681,0.134,0.2681,1.3405,0.5362,1.3405,0.134,0.5362,0.134,0.0,0.2681,JxP
080311,Cusco,Anta,,15.0,107.0,6.0,1.0,1.0,0.0,7.0,4.0,10.0,53.0,0.0,1.0,794.0,0.0,2.0,200.0,12.0,3.0,26.0,4.0,0.0,9.0,4.0,0.0,3.0,0.0,6.0,4.0,0.0,0.0,44.0,10.0,7.0,2.0,11.0,1.0,1.0,0.0,1348,194,75,1.1128,7.9377,0.4451,0.0742,0.0742,0.0,0.5193,0.2967,0.7418,3.9318,0.0,0.0742,58.9021,0.0,0.1484,14.8368,0.8902,0.2226,1.9288,0.2967,0.0,0.6677,0.2967,0.0,0.2226,0.0,0.4451,0.2967,0.0,0.0,3.2641,0.7418,0.5193,0.1484,0.816,0.0742,0.0742,0.0,JxP
080312,Cusco,Anta,,15.0,64.0,7.0,2.0,0.0,0.0,10.0,3.0,26.0,53.0,0.0,1.0,914.0,1.0,1.0,271.0,22.0,2.0,62.0,7.0,1.0,17.0,11.0,0.0,7.0,4.0,34.0,2.0,3.0,0.0,112.0,14.0,19.0,4.0,19.0,0.0,2.0,1.0,1711,314,132,0.8767,3.7405,0.4091,0.1169,0.0,0.0,0.5845,0.1753,1.5196,3.0976,0.0,0.0584,53.4191,0.0584,0.0584,15.8387,1.2858,0.1169,3.6236,0.4091,0.0584,0.9936,0.6429,0.0,0.4091,0.2338,1.9871,0.1169,0.1753,0.0,6.5459,0.8182,1.1105,0.2338,1.1105,0.0,0.1169,0.0584,JxP
080401,CUSCO,CALCA,CALCA,5.0,144.0,11.0,9.0,0.0,0.0,5.0,1.0,9.0,174.0,0.0,0.0,448.0,3.0,1.0,127.0,24.0,0.0,13.0,3.0,0.0,17.0,12.0,2.0,7.0,3.0,9.0,6.0,0.0,0.0,25.0,22.0,50.0,3.0,11.0,7.0,1.0,2.0,1154,281,96,0.4333,12.4783,0.9532,0.7799,0.0,0.0,0.4333,0.0867,0.7799,15.078,0.0,0.0,38.8215,0.26,0.0867,11.0052,2.0797,0.0,1.1265,0.26,0.0,1.4731,1.0399,0.1733,0.6066,0.26,0.7799,0.5199,0.0,0.0,2.1664,1.9064,4.3328,0.26,0.9532,0.6066,0.0867,0.1733,JxP
080402,CUSCO,CALCA,COYA,9.0,60.0,4.0,8.0,0.0,0.0,4.0,1.0,5.0,149.0,0.0,3.0,130.0,0.0,3.0,61.0,11.0,0.0,10.0,4.0,2.0,6.0,7.0,2.0,5.0,4.0,1.0,3.0,1.0,1.0,7.0,9.0,29.0,1.0,3.0,3.0,1.0,1.0,548,140,31,1.6423,10.9489,0.7299,1.4599,0.0,0.0,0.7299,0.1825,0.9124,27.1898,0.0,0.5474,23.7226,0.0,0.5474,11.1314,2.0073,0.0,1.8248,0.7299,0.365,1.0949,1.2774,0.365,0.9124,0.7299,0.1825,0.5474,0.1825,0.1825,1.2774,1.6423,5.292,0.1825,0.5474,0.5474,0.1825,0.1825,FP
080403,CUSCO,CALCA,LAMAY,5.0,34.0,0.0,5.0,1.0,0.0,4.0,0.0,7.0,45.0,0.0,4.0,330.0,0.0,1.0,97.0,0.0,0.0,6.0,6.0,1.0,11.0,6.0,0.0,8.0,0.0,2.0,2.0,1.0,0.0,16.0,8.0,10.0,1.0,5.0,2.0,0.0,1.0,619,109,48,0.8078,5.4927,0.0,0.8078,0.1616,0.0,0.6462,0.0,1.1309,7.2698,0.0,0.6462,53.3118,0.0,0.1616,15.6704,0.0,0.0,0.9693,0.9693,0.1616,1.7771,0.9693,0.0,1.2924,0.0,0.3231,0.3231,0.1616,0.0,2.5848,1.2924,1.6155,0.1616,0.8078,0.3231,0.0,0.1616,JxP
080405,CUSCO,CALCA,PISAC,5.0,33.0,2.0,1.0,0.0,0.0,4.0,1.0,4.0,103.0,0.0,1.0,267.0,2.0,2.0,58.0,10.0,0.0,6.0,4.0,2.0,9.0,5.0,0.0,0.0,3.0,2.0,0.0,7.0,1.0,12.0,24.0,10.0,3.0,1.0,1.0,1.0,0.0,584,117,18,0.8562,5.6507,0.3425,0.1712,0.0,0.0,0.6849,0.1712,0.6849,17.637,0.0,0.1712,45.7192,0.3425,0.3425,9.9315,1.7123,0.0,1.0274,0.6849,0.3425,1.5411,0.8562,0.0,0.0,0.5137,0.3425,0.0,1.1986,0.1712,2.0548,4.1096,1.7123,0.5137,0.1712,0.1712,0.1712,0.0,JxP
080406,CUSCO,CALCA,SAN SALVADOR,1.0,90.0,1.0,1.0,0.0,0.0,0.0,4.0,5.0,77.0,0.0,0.0,121.0,1.0,0.0,69.0,3.0,1.0,9.0,0.0,0.0,4.0,2.0,0.0,2.0,0.0,4.0,1.0,0.0,0.0,11.0,2.0,7.0,1.0,2.0,2.0,0.0,3.0,424,51,16,0.2358,21.2264,0.2358,0.2358,0.0,0.0,0.0,0.9434,1.1792,18.1604,0.0,0.0,28.5377,0.2358,0.0,16.2736,0.7075,0.2358,2.1226,0.0,0.0,0.9434,0.4717,0.0,0.4717,0.0,0.9434,0.2358,0.0,0.0,2.5943,0.4717,1.6509,0.2358,0.4717,0.4717,0.0,0.7075,JxP
080408,CUSCO,CALCA,YANATILE,3.0,32.0,0.0,3.0,0.0,0.0,2.0,2.0,2.0,45.0,0.0,1.0,145.0,0.0,0.0,54.0,11.0,0.0,3.0,1.0,0.0,5.0,5.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,25.0,3.0,10.0,0.0,4.0,1.0,0.0,0.0,362,85,25,0.8287,8.8398,0.0,0.8287,0.0,0.0,0.5525,0.5525,0.5525,12.4309,0.0,0.2762,40.0552,0.0,0.0,14.9171,3.0387,0.0,0.8287,0.2762,0.0,1.3812,1.3812,0.0,0.5525,0.0,0.8287,0.0,0.0,0.0,6.9061,0.8287,2.7624,0.0,1.105,0.2762,0.0,0.0,JxP
080409,Cusco,Calca,,19.0,109.0,5.0,2.0,0.0,0.0,6.0,2.0,15.0,120.0,0.0,1.0,220.0,2.0,1.0,83.0,24.0,0.0,16.0,4.0,2.0,11.0,11.0,0.0,10.0,4.0,12.0,3.0,1.0,1.0,30.0,31.0,22.0,2.0,7.0,6.0,0.0,4.0,786,149,42,2.4173,13.8677,0.6361,0.2545,0.0,0.0,0.7634,0.2545,1.9084,15.2672,0.0,0.1272,27.9898,0.2545,0.1272,10.5598,3.0534,0.0,2.0356,0.5089,0.2545,1.3995,1.3995,0.0,1.2723,0.5089,1.5267,0.3817,0.1272,0.1272,3.8168,3.944,2.799,0.2545,0.8906,0.7634,0.0,0.5089,JxP
080410,Cusco,Calca,,1.0,18.0,1.0,6.0,0.0,0.0,4.0,0.0,1.0,114.0,0.0,0.0,85.0,0.0,0.0,56.0,7.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,1.0,12.0,12.0,4.0,2.0,2.0,0.0,0.0,0.0,345,53,7,0.2899,5.2174,0.2899,1.7391,0.0,0.0,1.1594,0.0,0.2899,33.0435,0.0,0.0,24.6377,0.0,0.0,16.2319,2.029,0.5797,1.1594,0.5797,0.2899,0.5797,0.5797,0.2899,0.0,0.5797,0.0,0.5797,0.2899,0.2899,3.4783,3.4783,1.1594,0.5797,0.5797,0.0,0.0,0.0,FP
080414,Cusco,Calca,,3.0,37.0,1.0,0.0,0.0,0.0,7.0,2.0,6.0,107.0,0.0,2.0,152.0,2.0,1.0,84.0,16.0,1.0,20.0,0.0,0.0,10.0,4.0,1.0,2.0,5.0,1.0,3.0,0.0,0.0,11.0,12.0,14.0,2.0,4.0,1.0,0.0,1.0,512,83,29,0.5859,7.2266,0.1953,0.0,0.0,0.0,1.3672,0.3906,1.1719,20.8984,0.0,0.3906,29.6875,0.3906,0.1953,16.4062,3.125,0.1953,3.9062,0.0,0.0,1.9531,0.7812,0.1953,0.3906,0.9766,0.1953,0.5859,0.0,0.0,2.1484,2.3438,2.7344,0.3906,0.7812,0.1953,0.0,0.1953,JxP
080422,Cusco,Calca,,6.0,42.0,4.0,3.0,1.0,0.0,7.0,0.0,7.0,165.0,0.0,1.0,172.0,1.0,1.0,58.0,22.0,2.0,2.0,3.0,0.0,8.0,8.0,0.0,2.0,2.0,4.0,2.0,0.0,0.0,16.0,30.0,5.0,1.0,22.0,3.0,0.0,0.0,600,115,28,1.0,7.0,0.6667,0.5,0.1667,0.0,1.1667,0.0,1.1667,27.5,0.0,0.1667,28.6667,0.1667,0.1667,9.6667,3.6667,0.3333,0.3333,0.5,0.0,1.3333,1.3333,0.0,0.3333,0.3333,0.6667,0.3333,0.0,0.0,2.6667,5.0,0.8333,0.1667,3.6667,0.5,0.0,0.0,JxP
080427,Cusco,Calca,,3.0,20.0,1.0,2.0,0.0,0.0,0.0,1.0,4.0,197.0,0.0,2.0,77.0,1.0,1.0,44.0,19.0,0.0,5.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,0.0,0.0,3.0,15.0,39.0,0.0,3.0,0.0,1.0,0.0,451,59,15,0.6652,4.4346,0.2217,0.4435,0.0,0.0,0.0,0.2217,0.8869,43.6807,0.0,0.4435,17.0732,0.2217,0.2217,9.7561,4.2129,0.0,1.1086,0.4435,0.4435,0.2217,0.2217,0.0,0.2217,0.2217,0.6652,0.4435,0.0,0.0,0.6652,3.3259,8.6475,0.0,0.6652,0.0,0.2217,0.0,FP
080428,Cusco,Calca,,16.0,120.0,1.0,2.0,0.0,0.0,8.0,4.0,5.0,216.0,0.0,3.0,252.0,1.0,2.0,149.0,52.0,0.0,11.0,3.0,2.0,8.0,12.0,0.0,3.0,2.0,10.0,4.0,1.0,0.0,13.0,36.0,43.0,0.0,15.0,3.0,0.0,4.0,1001,176,76,1.5984,11.988,0.0999,0.1998,0.0,0.0,0.7992,0.3996,0.4995,21.5784,0.0,0.2997,25.1748,0.0999,0.1998,14.8851,5.1948,0.0,1.0989,0.2997,0.1998,0.7992,1.1988,0.0,0.2997,0.1998,0.999,0.3996,0.0999,0.0,1.2987,3.5964,4.2957,0.0,1.4985,0.2997,0.0,0.3996,JxP
080429,Cusco,Calca,,22.0,51.0,2.0,1.0,2.0,0.0,25.0,3.0,19.0,40.0,0.0,2.0,245.0,2.0,1.0,73.0,14.0,0.0,9.0,4.0,1.0,12.0,8.0,0.0,6.0,1.0,3.0,2.0,0.0,1.0,19.0,5.0,4.0,0.0,4.0,0.0,0.0,0.0,581,122,55,3.7866,8.778,0.3442,0.1721,0.3442,0.0,4.3029,0.5164,3.2702,6.8847,0.0,0.3442,42.1687,0.3442,0.1721,12.5645,2.4096,0.0,1.5491,0.6885,0.1721,2.0654,1.3769,0.0,1.0327,0.1721,0.5164,0.3442,0.0,0.1721,3.2702,0.8606,0.6885,0.0,0.6885,0.0,0.0,0.0,JxP
080501,CUSCO,CANAS,YANAOCA,25.0,459.0,77.0,14.0,0.0,0.0,37.0,4.0,89.0,281.0,0.0,7.0,1385.0,3.0,14.0,567.0,378.0,2.0,65.0,20.0,8.0,50.0,81.0,2.0,16.0,13.0,53.0,8.0,3.0,3.0,70.0,123.0,215.0,1.0,137.0,15.0,7.0,5.0,4237,719,230,0.59,10.8331,1.8173,0.3304,0.0,0.0,0.8733,0.0944,2.1005,6.6321,0.0,0.1652,32.6882,0.0708,0.3304,13.3821,8.9214,0.0472,1.5341,0.472,0.1888,1.1801,1.9117,0.0472,0.3776,0.3068,1.2509,0.1888,0.0708,0.0708,1.6521,2.903,5.0743,0.0236,3.2334,0.354,0.1652,0.118,JxP
080502,CUSCO,CANAS,CHECCA,13.0,206.0,18.0,2.0,5.0,0.0,8.0,5.0,32.0,171.0,0.0,16.0,940.0,2.0,6.0,314.0,34.0,6.0,52.0,10.0,5.0,52.0,12.0,0.0,10.0,6.0,12.0,7.0,2.0,0.0,79.0,38.0,28.0,3.0,25.0,3.0,3.0,6.0,2131,416,114,0.61,9.6668,0.8447,0.0939,0.2346,0.0,0.3754,0.2346,1.5016,8.0244,0.0,0.7508,44.1107,0.0939,0.2816,14.7349,1.5955,0.2816,2.4402,0.4693,0.2346,2.4402,0.5631,0.0,0.4693,0.2816,0.5631,0.3285,0.0939,0.0,3.7072,1.7832,1.3139,0.1408,1.1732,0.1408,0.1408,0.2816,JxP
080503,CUSCO,CANAS,KUNTURKANKI,12.0,159.0,36.0,4.0,2.0,0.0,23.0,7.0,29.0,139.0,0.0,5.0,1106.0,2.0,6.0,374.0,132.0,4.0,45.0,15.0,3.0,23.0,17.0,0.0,19.0,1.0,25.0,9.0,0.0,3.0,52.0,41.0,49.0,3.0,53.0,5.0,3.0,0.0,2406,400,127,0.4988,6.6085,1.4963,0.1663,0.0831,0.0,0.9559,0.2909,1.2053,5.7772,0.0,0.2078,45.9684,0.0831,0.2494,15.5445,5.4863,0.1663,1.8703,0.6234,0.1247,0.9559,0.7066,0.0,0.7897,0.0416,1.0391,0.3741,0.0,0.1247,2.1613,1.7041,2.0366,0.1247,2.2028,0.2078,0.1247,0.0,JxP
080504,CUSCO,CANAS,LANGUI,7.0,174.0,32.0,3.0,0.0,0.0,26.0,6.0,27.0,107.0,0.0,3.0,1408.0,1.0,2.0,324.0,77.0,2.0,51.0,9.0,0.0,35.0,18.0,1.0,6.0,4.0,14.0,26.0,1.0,0.0,38.0,18.0,41.0,1.0,43.0,3.0,1.0,1.0,2510,396,148,0.2789,6.9323,1.2749,0.1195,0.0,0.0,1.0359,0.239,1.0757,4.2629,0.0,0.1195,56.0956,0.0398,0.0797,12.9084,3.0677,0.0797,2.0319,0.3586,0.0,1.3944,0.7171,0.0398,0.239,0.1594,0.5578,1.0359,0.0398,0.0,1.5139,0.7171,1.6335,0.0398,1.7131,0.1195,0.0398,0.0398,JxP
080506,CUSCO,CANAS,PAMPAMARCA,15.0,272.0,20.0,10.0,1.0,0.0,35.0,13.0,31.0,185.0,0.0,11.0,3441.0,6.0,5.0,515.0,80.0,5.0,187.0,17.0,4.0,42.0,21.0,2.0,23.0,9.0,37.0,21.0,0.0,1.0,112.0,42.0,58.0,11.0,30.0,9.0,4.0,4.0,5279,1219,342,0.2841,5.1525,0.3789,0.1894,0.0189,0.0,0.663,0.2463,0.5872,3.5045,0.0,0.2084,65.1828,0.1137,0.0947,9.7556,1.5154,0.0947,3.5423,0.322,0.0758,0.7956,0.3978,0.0379,0.4357,0.1705,0.7009,0.3978,0.0,0.0189,2.1216,0.7956,1.0987,0.2084,0.5683,0.1705,0.0758,0.0758,JxP
080509,Cusco,Canas,,31.0,365.0,88.0,7.0,0.0,0.0,31.0,6.0,64.0,285.0,0.0,2.0,2333.0,4.0,14.0,644.0,260.0,7.0,130.0,30.0,5.0,54.0,44.0,3.0,42.0,9.0,69.0,19.0,2.0,1.0,97.0,86.0,111.0,8.0,118.0,18.0,6.0,9.0,5002,892,274,0.6198,7.2971,1.7593,0.1399,0.0,0.0,0.6198,0.12,1.2795,5.6977,0.0,0.04,46.6413,0.08,0.2799,12.8749,5.1979,0.1399,2.599,0.5998,0.1,1.0796,0.8796,0.06,0.8397,0.1799,1.3794,0.3798,0.04,0.02,1.9392,1.7193,2.2191,0.1599,2.3591,0.3599,0.12,0.1799,JxP
080511,Cusco,Canas,,9.0,29.0,6.0,1.0,2.0,0.0,7.0,0.0,15.0,140.0,0.0,3.0,309.0,2.0,2.0,130.0,21.0,1.0,8.0,7.0,2.0,10.0,6.0,1.0,8.0,6.0,10.0,19.0,0.0,2.0,41.0,10.0,19.0,4.0,6.0,1.0,2.0,1.0,840,276,62,1.0714,3.4524,0.7143,0.119,0.2381,0.0,0.8333,0.0,1.7857,16.6667,0.0,0.3571,36.7857,0.2381,0.2381,15.4762,2.5,0.119,0.9524,0.8333,0.2381,1.1905,0.7143,0.119,0.9524,0.7143,1.1905,2.2619,0.0,0.2381,4.881,1.1905,2.2619,0.4762,0.7143,0.119,0.2381,0.119,JxP
080512,Cusco,Canas,,8.0,98.0,4.0,4.0,1.0,0.0,7.0,4.0,27.0,89.0,0.0,5.0,985.0,1.0,2.0,296.0,64.0,2.0,33.0,14.0,4.0,42.0,8.0,0.0,9.0,2.0,21.0,5.0,4.0,1.0,79.0,23.0,53.0,6.0,24.0,1.0,1.0,0.0,1927,438,126,0.4152,5.0856,0.2076,0.2076,0.0519,0.0,0.3633,0.2076,1.4011,4.6186,0.0,0.2595,51.1157,0.0519,0.1038,15.3607,3.3212,0.1038,1.7125,0.7265,0.2076,2.1796,0.4152,0.0,0.467,0.1038,1.0898,0.2595,0.2076,0.0519,4.0996,1.1936,2.7504,0.3114,1.2455,0.0519,0.0519,0.0,JxP
080515,Cusco,Canas,,5.0,161.0,15.0,2.0,3.0,0.0,15.0,2.0,30.0,105.0,0.0,2.0,317.0,0.0,1.0,189.0,41.0,5.0,21.0,4.0,3.0,22.0,15.0,2.0,10.0,4.0,10.0,3.0,0.0,1.0,41.0,42.0,15.0,1.0,25.0,26.0,2.0,1.0,1141,178,86,0.4382,14.1104,1.3146,0.1753,0.2629,0.0,1.3146,0.1753,2.6293,9.2025,0.0,0.1753,27.7826,0.0,0.0876,16.5644,3.5933,0.4382,1.8405,0.3506,0.2629,1.9281,1.3146,0.1753,0.8764,0.3506,0.8764,0.2629,0.0,0.0876,3.5933,3.681,1.3146,0.0876,2.1911,2.2787,0.1753,0.0876,JxP
080517,Cusco,Canas,,21.0,218.0,24.0,5.0,3.0,0.0,29.0,4.0,55.0,182.0,0.0,10.0,1594.0,3.0,6.0,437.0,70.0,4.0,101.0,14.0,4.0,46.0,34.0,1.0,20.0,5.0,32.0,8.0,1.0,1.0,117.0,33.0,40.0,6.0,67.0,5.0,2.0,3.0,3205,714,291,0.6552,6.8019,0.7488,0.156,0.0936,0.0,0.9048,0.1248,1.7161,5.6786,0.0,0.312,49.7348,0.0936,0.1872,13.6349,2.1841,0.1248,3.1513,0.4368,0.1248,1.4353,1.0608,0.0312,0.624,0.156,0.9984,0.2496,0.0312,0.0312,3.6505,1.0296,1.248,0.1872,2.0905,0.156,0.0624,0.0936,JxP
