ubigeo,DEPARTAMENTO,PROVINCIA,DISTRITO,r1_PNP,r1_FA,r1_PM,r1_PPS,r1_VN,r1_AP,r1_AvP,r1_PP,r1_JP,r1_PPC,r1_FP,r1_UPP,r1_RP,r1_RUNA,r1_SP,r1_PL,r1_DD,r1_APP,VOTOS_VB,VOTOS_VN,VOTOS_VI,r1_total_valid,r1_blank,r1_null,r1_pct_PNP,r1_pct_FA,r1_pct_PM,r1_pct_PPS,r1_pct_VN,r1_pct_AP,r1_pct_AvP,r1_pct_PP,r1_pct_JP,r1_pct_PPC,r1_pct_FP,r1_pct_UPP,r1_pct_RP,r1_pct_RUNA,r1_pct_SP,r1_pct_PL,r1_pct_DD,r1_pct_APP,r2_castillo,r2_fujimori,r2_blank,r2_null,r2_total_valid,r2_pct_castillo,r2_pct_fujimori,r2_margin,r2_winner
120205,LA LIBERTAD,BOLIVAR,UCUNCHA,25.0,4.0,1.0,1.0,3.0,48.0,6.0,7.0,11.0,1.0,10.0,0.0,19.0,7.0,4.0,125.0,0.0,39.0,112.0,21.0,0.0,311.0,112.0,21.0,8.04,1.29,0.32,0.32,0.96,15.43,1.93,2.25,3.54,0.32,3.22,0.0,6.11,2.25,1.29,40.19,0.0,12.54,411.0,76.0,4.0,10.0,487.0,84.39,15.61,68.78,Castillo
120206,LA LIBERTAD,BOLIVAR,UCHUMARCA,36.0,5.0,11.0,0.0,20.0,50.0,15.0,8.0,77.0,0.0,72.0,1.0,27.0,4.0,15.0,283.0,1.0,98.0,211.0,45.0,0.0,723.0,211.0,45.0,4.98,0.69,1.52,0.0,2.77,6.92,2.07,1.11,10.65,0.0,9.96,0.14,3.73,0.55,2.07,39.14,0.14,13.55,697.0,307.0,11.0,53.0,1004.0,69.42,30.58,38.84,Castillo
120301,LA LIBERTAD,SANCHEZ CARRION,HUAMACHUCO,143.0,99.0,207.0,54.0,883.0,1941.0,1396.0,782.0,750.0,69.0,5931.0,83.0,1501.0,127.0,228.0,5676.0,28.0,4681.0,6802.0,3204.0,0.0,24579.0,6802.0,3204.0,0.58,0.4,0.84,0.22,3.59,7.9,5.68,3.18,3.05,0.28,24.13,0.34,6.11,0.52,0.93,23.09,0.11,19.04,14732.0,17414.0,422.0,3317.0,32146.0,45.83,54.17,-8.34,Fujimori
120302,LA LIBERTAD,SANCHEZ CARRION,COCHORCO,8.0,4.0,13.0,5.0,62.0,432.0,33.0,36.0,62.0,6.0,286.0,18.0,59.0,7.0,36.0,361.0,2.0,462.0,890.0,192.0,0.0,1892.0,890.0,192.0,0.42,0.21,0.69,0.26,3.28,22.83,1.74,1.9,3.28,0.32,15.12,0.95,3.12,0.37,1.9,19.08,0.11,24.42,2117.0,1085.0,64.0,181.0,3202.0,66.11,33.89,32.22,Castillo
120303,LA LIBERTAD,SANCHEZ CARRION,CURGOS,20.0,4.0,32.0,14.0,84.0,242.0,56.0,110.0,61.0,7.0,666.0,15.0,137.0,25.0,19.0,1043.0,4.0,534.0,953.0,367.0,0.0,3073.0,953.0,367.0,0.65,0.13,1.04,0.46,2.73,7.88,1.82,3.58,1.99,0.23,21.67,0.49,4.46,0.81,0.62,33.94,0.13,17.38,2087.0,2195.0,60.0,228.0,4282.0,48.74,51.26,-2.52,Fujimori
120304,LA LIBERTAD,SANCHEZ CARRION,CHUGAY,40.0,23.0,30.0,26.0,313.0,453.0,128.0,107.0,151.0,8.0,971.0,30.0,218.0,35.0,47.0,879.0,10.0,1216.0,2277.0,693.0,0.0,4685.0,2277.0,693.0,0.85,0.49,0.64,0.55,6.68,9.67,2.73,2.28,3.22,0.17,20.73,0.64,4.65,0.75,1.0,18.76,0.21,25.96,3804.0,3286.0,216.0,585.0,7090.0,53.65,46.35,7.3,Castillo
120305,LA LIBERTAD,SANCHEZ CARRION,MARCABAL,17.0,17.0,31.0,14.0,125.0,458.0,74.0,54.0,91.0,4.0,1116.0,17.0,120.0,18.0,37.0,1163.0,5.0,622.0,1509.0,711.0,0.0,3983.0,1509.0,711.0,0.43,0.43,0.78,0.35,3.14,11.5,1.86,1.36,2.28,0.1,28.02,0.43,3.01,0.45,0.93,29.2,0.13,15.62,2671.0,3364.0,112.0,549.0,6035.0,44.26,55.74,-11.48,Fujimori
120306,LA LIBERTAD,SANCHEZ CARRION,SANAGORAN,40.0,42.0,28.0,15.0,124.0,778.0,50.0,92.0,88.0,9.0,519.0,16.0,72.0,30.0,36.0,1142.0,5.0,405.0,1869.0,1027.0,0.0,3491.0,1869.0,1027.0,1.15,1.2,0.8,0.43,3.55,22.29,1.43,2.64,2.52,0.26,14.87,0.46,2.06,0.86,1.03,32.71,0.14,11.6,3731.0,2032.0,176.0,771.0,5763.0,64.74,35.26,29.48,Castillo
120307,LA LIBERTAD,SANCHEZ CARRION,SARIN,25.0,6.0,36.0,7.0,100.0,228.0,48.0,68.0,71.0,9.0,747.0,12.0,83.0,17.0,14.0,674.0,4.0,503.0,930.0,286.0,0.0,2652.0,930.0,286.0,0.94,0.23,1.36,0.26,3.77,8.6,1.81,2.56,2.68,0.34,28.17,0.45,3.13,0.64,0.53,25.41,0.15,18.97,1559.0,2123.0,105.0,298.0,3682.0,42.34,57.66,-15.32,Fujimori
120308,LA LIBERTAD,SANCHEZ CARRION,SARTIMBAMBA,25.0,14.0,24.0,12.0,230.0,241.0,49.0,60.0,167.0,6.0,248.0,12.0,40.0,18.0,39.0,528.0,7.0,633.0,1396.0,415.0,0.0,2353.0,1396.0,415.0,1.06,0.59,1.02,0.51,9.77,10.24,2.08,2.55,7.1,0.25,10.54,0.51,1.7,0.76,1.66,22.44,0.3,26.9,3174.0,1158.0,127.0,395.0,4332.0,73.27,26.73,46.54,Castillo
120401,LA LIBERTAD,OTUZCO,OTUZCO,85.0,53.0,210.0,31.0,406.0,916.0,404.0,214.0,730.0,33.0,2343.0,39.0,511.0,63.0,306.0,3814.0,31.0,1599.0,2889.0,1634.0,0.0,11788.0,2889.0,1634.0,0.72,0.45,1.78,0.26,3.44,7.77,3.43,1.82,6.19,0.28,19.88,0.33,4.33,0.53,2.6,32.35,0.26,13.56,8170.0,7332.0,228.0,1618.0,15502.0,52.7,47.3,5.4,Castillo
120402,LA LIBERTAD,OTUZCO,AGALLPAMPA,25.0,14.0,33.0,12.0,99.0,224.0,78.0,37.0,133.0,10.0,654.0,5.0,115.0,20.0,68.0,921.0,9.0,410.0,729.0,370.0,0.0,2867.0,729.0,370.0,0.87,0.49,1.15,0.42,3.45,7.81,2.72,1.29,4.64,0.35,22.81,0.17,4.01,0.7,2.37,32.12,0.31,14.3,2093.0,1931.0,54.0,271.0,4024.0,52.01,47.99,4.02,Castillo
120403,LA LIBERTAD,OTUZCO,CHARAT,10.0,8.0,17.0,1.0,43.0,77.0,22.0,12.0,63.0,1.0,204.0,3.0,28.0,6.0,27.0,154.0,2.0,135.0,240.0,88.0,0.0,813.0,240.0,88.0,1.23,0.98,2.09,0.12,5.29,9.47,2.71,1.48,7.75,0.12,25.09,0.37,3.44,0.74,3.32,18.94,0.25,16.61,528.0,703.0,14.0,59.0,1231.0,42.89,57.11,-14.22,Fujimori
120404,LA LIBERTAD,OTUZCO,HUARANCHAL,15.0,6.0,25.0,4.0,64.0,91.0,57.0,22.0,97.0,4.0,635.0,12.0,68.0,7.0,33.0,192.0,4.0,213.0,440.0,217.0,0.0,1549.0,440.0,217.0,0.97,0.39,1.61,0.26,4.13,5.87,3.68,1.42,6.26,0.26,40.99,0.77,4.39,0.45,2.13,12.4,0.26,13.75,884.0,1704.0,46.0,134.0,2588.0,34.16,65.84,-31.68,Fujimori
120405,LA LIBERTAD,OTUZCO,LA CUESTA,5.0,1.0,4.0,1.0,10.0,36.0,8.0,17.0,28.0,1.0,62.0,1.0,9.0,2.0,6.0,67.0,0.0,72.0,70.0,8.0,0.0,330.0,70.0,8.0,1.52,0.3,1.21,0.3,3.03,10.91,2.42,5.15,8.48,0.3,18.79,0.3,2.73,0.61,1.82,20.3,0.0,21.82,206.0,215.0,1.0,20.0,421.0,48.93,51.07,-2.14,Fujimori
120408,LA LIBERTAD,OTUZCO,PARANDAY,0.0,1.0,3.0,0.0,7.0,50.0,6.0,4.0,8.0,0.0,37.0,0.0,12.0,2.0,2.0,97.0,0.0,47.0,65.0,19.0,0.0,276.0,65.0,19.0,0.0,0.36,1.09,0.0,2.54,18.12,2.17,1.45,2.9,0.0,13.41,0.0,4.35,0.72,0.72,35.14,0.0,17.03,221.0,159.0,6.0,13.0,380.0,58.16,41.84,16.32,Castillo
120409,LA LIBERTAD,OTUZCO,SALPO,5.0,12.0,13.0,3.0,60.0,259.0,38.0,25.0,91.0,5.0,403.0,3.0,47.0,4.0,36.0,234.0,3.0,365.0,473.0,115.0,0.0,1606.0,473.0,115.0,0.31,0.75,0.81,0.19,3.74,16.13,2.37,1.56,5.67,0.31,25.09,0.19,2.93,0.25,2.24,14.57,0.19,22.73,1455.0,1191.0,32.0,131.0,2646.0,54.99,45.01,9.98,Castillo
120410,LA LIBERTAD,OTUZCO,SINSICAP,6.0,7.0,16.0,8.0,90.0,220.0,67.0,24.0,88.0,3.0,357.0,7.0,110.0,26.0,28.0,1382.0,3.0,197.0,873.0,289.0,0.0,2639.0,873.0,289.0,0.23,0.27,0.61,0.3,3.41,8.34,2.54,0.91,3.33,0.11,13.53,0.27,4.17,0.99,1.06,52.37,0.11,7.46,2528.0,1259.0,89.0,256.0,3787.0,66.75,33.25,33.5,Castillo
120411,LA LIBERTAD,OTUZCO,USQUIL,56.0,96.0,89.0,41.0,369.0,439.0,126.0,103.0,398.0,24.0,1517.0,28.0,256.0,41.0,285.0,2096.0,19.0,787.0,2613.0,1458.0,0.0,6770.0,2613.0,1458.0,0.83,1.42,1.31,0.61,5.45,6.48,1.86,1.52,5.88,0.35,22.41,0.41,3.78,0.61,4.21,30.96,0.28,11.62,5761.0,5180.0,209.0,1180.0,10941.0,52.66,47.34,5.32,Castillo
120413,LA LIBERTAD,OTUZCO,MACHE,25.0,7.0,14.0,5.0,86.0,130.0,108.0,21.0,93.0,13.0,308.0,0.0,51.0,3.0,38.0,203.0,5.0,253.0,281.0,135.0,0.0,1363.0,281.0,135.0,1.83,0.51,1.03,0.37,6.31,9.54,7.92,1.54,6.82,0.95,22.6,0.0,3.74,0.22,2.79,14.89,0.37,18.56,962.0,937.0,22.0,98.0,1899.0,50.66,49.34,1.32,Castillo
120501,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,50.0,37.0,146.0,21.0,384.0,573.0,579.0,459.0,325.0,86.0,1092.0,16.0,625.0,23.0,108.0,1325.0,12.0,2128.0,1402.0,868.0,0.0,7989.0,1402.0,868.0,0.63,0.46,1.83,0.26,4.81,7.17,7.25,5.75,4.07,1.08,13.67,0.2,7.82,0.29,1.35,16.59,0.15,26.64,4925.0,5196.0,84.0,685.0,10121.0,48.66,51.34,-2.68,Fujimori
120503,LA LIBERTAD,PACASMAYO,GUADALUPE,123.0,73.0,212.0,54.0,661.0,730.0,988.0,582.0,527.0,94.0,3668.0,78.0,1374.0,50.0,199.0,2398.0,31.0,3455.0,2878.0,1776.0,0.0,15297.0,2878.0,1776.0,0.8,0.48,1.39,0.35,4.32,4.77,6.46,3.8,3.45,0.61,23.98,0.51,8.98,0.33,1.3,15.68,0.2,22.59,8582.0,11536.0,191.0,1361.0,20118.0,42.66,57.34,-14.68,Fujimori
120504,LA LIBERTAD,PACASMAYO,JEQUETEPEQUE,9.0,1.0,21.0,2.0,74.0,88.0,86.0,105.0,94.0,2.0,241.0,7.0,157.0,7.0,20.0,275.0,4.0,453.0,378.0,185.0,0.0,1646.0,378.0,185.0,0.55,0.06,1.28,0.12,4.5,5.35,5.22,6.38,5.71,0.12,14.64,0.43,9.54,0.43,1.22,16.71,0.24,27.52,948.0,1139.0,36.0,181.0,2087.0,45.42,54.58,-9.16,Fujimori
120506,LA LIBERTAD,PACASMAYO,PACASMAYO,74.0,59.0,190.0,44.0,695.0,850.0,1304.0,1196.0,517.0,147.0,2193.0,36.0,1816.0,31.0,251.0,1052.0,31.0,3711.0,1649.0,1050.0,0.0,14197.0,1649.0,1050.0,0.52,0.42,1.34,0.31,4.9,5.99,9.19,8.42,3.64,1.04,15.45,0.25,12.79,0.22,1.77,7.41,0.22,26.14,6322.0,10327.0,117.0,1354.0,16649.0,37.97,62.03,-24.06,Fujimori
120508,LA LIBERTAD,PACASMAYO,SAN JOSE,46.0,18.0,44.0,13.0,253.0,281.0,223.0,172.0,301.0,19.0,1376.0,12.0,300.0,16.0,91.0,690.0,9.0,1237.0,1165.0,451.0,0.0,5101.0,1165.0,451.0,0.9,0.35,0.86,0.25,4.96,5.51,4.37,3.37,5.9,0.37,26.98,0.24,5.88,0.31,1.78,13.53,0.18,24.25,2982.0,3643.0,76.0,464.0,6625.0,45.01,54.99,-9.98,Fujimori
120601,LA LIBERTAD,PATAZ,TAYABAMBA,68.0,26.0,44.0,7.0,45.0,613.0,144.0,91.0,336.0,11.0,641.0,34.0,157.0,27.0,76.0,1643.0,16.0,474.0,1627.0,616.0,0.0,4453.0,1627.0,616.0,1.53,0.58,0.99,0.16,1.01,13.77,3.23,2.04,7.55,0.25,14.39,0.76,3.53,0.61,1.71,36.9,0.36,10.64,4049.0,2076.0,136.0,453.0,6125.0,66.11,33.89,32.22,Castillo
120602,LA LIBERTAD,PATAZ,BULDIBUYO,7.0,10.0,12.0,4.0,30.0,110.0,85.0,25.0,124.0,4.0,269.0,6.0,28.0,8.0,18.0,251.0,3.0,287.0,463.0,98.0,0.0,1281.0,463.0,98.0,0.55,0.78,0.94,0.31,2.34,8.59,6.64,1.95,9.68,0.31,21.0,0.47,2.19,0.62,1.41,19.59,0.23,22.4,1002.0,768.0,25.0,113.0,1770.0,56.61,43.39,13.22,Castillo
120603,LA LIBERTAD,PATAZ,CHILLIA,40.0,18.0,28.0,5.0,36.0,283.0,172.0,57.0,192.0,9.0,902.0,28.0,55.0,18.0,73.0,742.0,8.0,766.0,1279.0,571.0,0.0,3432.0,1279.0,571.0,1.17,0.52,0.82,0.15,1.05,8.25,5.01,1.66,5.59,0.26,26.28,0.82,1.6,0.52,2.13,21.62,0.23,22.32,2596.0,2431.0,182.0,413.0,5027.0,51.64,48.36,3.28,Castillo
120604,LA LIBERTAD,PATAZ,HUAYLILLAS,4.0,1.0,6.0,1.0,18.0,97.0,30.0,5.0,41.0,2.0,30.0,0.0,27.0,2.0,3.0,82.0,1.0,72.0,155.0,36.0,0.0,422.0,155.0,36.0,0.95,0.24,1.42,0.24,4.27,22.99,7.11,1.18,9.72,0.47,7.11,0.0,6.4,0.47,0.71,19.43,0.24,17.06,380.0,233.0,10.0,37.0,613.0,61.99,38.01,23.98,Castillo
120605,LA LIBERTAD,PATAZ,HUANCASPATA,33.0,21.0,8.0,6.0,22.0,108.0,21.0,38.0,66.0,1.0,173.0,5.0,45.0,13.0,24.0,582.0,1.0,278.0,596.0,180.0,0.0,1445.0,596.0,180.0,2.28,1.45,0.55,0.42,1.52,7.47,1.45,2.63,4.57,0.07,11.97,0.35,3.11,0.9,1.66,40.28,0.07,19.24,1261.0,889.0,50.0,168.0,2150.0,58.65,41.35,17.3,Castillo
120606,LA LIBERTAD,PATAZ,HUAYO,9.0,5.0,19.0,2.0,17.0,122.0,40.0,40.0,61.0,4.0,88.0,6.0,14.0,3.0,18.0,181.0,4.0,367.0,433.0,128.0,0.0,1000.0,433.0,128.0,0.9,0.5,1.9,0.2,1.7,12.2,4.0,4.0,6.1,0.4,8.8,0.6,1.4,0.3,1.8,18.1,0.4,36.7,990.0,463.0,52.0,121.0,1453.0,68.13,31.87,36.26,Castillo
120607,LA LIBERTAD,PATAZ,ONGON,17.0,5.0,3.0,2.0,8.0,80.0,4.0,9.0,51.0,0.0,34.0,4.0,3.0,3.0,4.0,63.0,1.0,50.0,140.0,32.0,0.0,341.0,140.0,32.0,4.99,1.47,0.88,0.59,2.35,23.46,1.17,2.64,14.96,0.0,9.97,1.17,0.88,0.88,1.17,18.48,0.29,14.66,391.0,151.0,10.0,25.0,542.0,72.14,27.86,44.28,Castillo
120608,LA LIBERTAD,PATAZ,PARCOY,30.0,29.0,55.0,56.0,85.0,396.0,548.0,162.0,151.0,28.0,796.0,25.0,126.0,14.0,61.0,767.0,18.0,719.0,1599.0,320.0,0.0,4066.0,1599.0,320.0,0.74,0.71,1.35,1.38,2.09,9.74,13.48,3.98,3.71,0.69,19.58,0.61,3.1,0.34,1.5,18.86,0.44,17.68,2933.0,2656.0,158.0,707.0,5589.0,52.48,47.52,4.96,Castillo
120609,LA LIBERTAD,PATAZ,PATAZ,4.0,7.0,15.0,7.0,44.0,440.0,71.0,37.0,80.0,2.0,288.0,3.0,94.0,7.0,14.0,257.0,2.0,297.0,643.0,152.0,0.0,1669.0,643.0,152.0,0.24,0.42,0.9,0.42,2.64,26.36,4.25,2.22,4.79,0.12,17.26,0.18,5.63,0.42,0.84,15.4,0.12,17.8,1403.0,1391.0,42.0,200.0,2794.0,50.21,49.79,0.42,Castillo
120610,LA LIBERTAD,PATAZ,PIAS,9.0,1.0,7.0,2.0,16.0,132.0,28.0,46.0,48.0,2.0,44.0,0.0,19.0,2.0,6.0,108.0,0.0,89.0,165.0,38.0,0.0,559.0,165.0,38.0,1.61,0.18,1.25,0.36,2.86,23.61,5.01,8.23,8.59,0.36,7.87,0.0,3.4,0.36,1.07,19.32,0.0,15.92,480.0,270.0,10.0,44.0,750.0,64.0,36.0,28.0,Castillo
120611,LA LIBERTAD,PATAZ,TAURIJA,17.0,4.0,4.0,2.0,11.0,136.0,28.0,15.0,69.0,0.0,119.0,5.0,16.0,12.0,5.0,327.0,0.0,130.0,342.0,55.0,0.0,900.0,342.0,55.0,1.89,0.44,0.44,0.22,1.22,15.11,3.11,1.67,7.67,0.0,13.22,0.56,1.78,1.33,0.56,36.33,0.0,14.44,796.0,453.0,18.0,50.0,1249.0,63.73,36.27,27.46,Castillo
120612,LA LIBERTAD,PATAZ,URPAY,35.0,5.0,10.0,2.0,17.0,152.0,36.0,30.0,33.0,2.0,124.0,3.0,22.0,9.0,6.0,252.0,6.0,176.0,323.0,75.0,0.0,920.0,323.0,75.0,3.8,0.54,1.09,0.22,1.85,16.52,3.91,3.26,3.59,0.22,13.48,0.33,2.39,0.98,0.65,27.39,0.65,19.13,622.0,584.0,21.0,89.0,1206.0,51.58,48.42,3.16,Castillo
120613,LA LIBERTAD,PATAZ,SANTIAGO DE CHALLAS,15.0,16.0,5.0,2.0,5.0,80.0,17.0,5.0,87.0,1.0,79.0,2.0,13.0,8.0,7.0,224.0,2.0,119.0,271.0,89.0,0.0,687.0,271.0,89.0,2.18,2.33,0.73,0.29,0.73,11.64,2.47,0.73,12.66,0.15,11.5,0.29,1.89,1.16,1.02,32.61,0.29,17.32,623.0,363.0,14.0,56.0,986.0,63.18,36.82,26.36,Castillo
120701,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,85.0,28.0,109.0,23.0,490.0,421.0,160.0,207.0,674.0,30.0,823.0,33.0,242.0,23.0,126.0,1656.0,420.0,1166.0,2291.0,922.0,0.0,6716.0,2291.0,922.0,1.27,0.42,1.62,0.34,7.3,6.27,2.38,3.08,10.04,0.45,12.25,0.49,3.6,0.34,1.88,24.66,6.25,17.36,6484.0,3766.0,169.0,943.0,10250.0,63.26,36.74,26.52,Castillo
120702,LA LIBERTAD,SANTIAGO DE CHUCO,CACHICADAN,9.0,4.0,10.0,3.0,57.0,122.0,205.0,32.0,98.0,5.0,364.0,5.0,58.0,8.0,22.0,610.0,18.0,234.0,418.0,166.0,0.0,1864.0,418.0,166.0,0.48,0.21,0.54,0.16,3.06,6.55,11.0,1.72,5.26,0.27,19.53,0.27,3.11,0.43,1.18,32.73,0.97,12.55,1226.0,1321.0,22.0,159.0,2547.0,48.14,51.86,-3.72,Fujimori
120703,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEBAMBA,10.0,3.0,6.0,1.0,14.0,43.0,20.0,29.0,57.0,3.0,114.0,1.0,36.0,4.0,12.0,128.0,3.0,80.0,209.0,69.0,0.0,564.0,209.0,69.0,1.77,0.53,1.06,0.18,2.48,7.62,3.55,5.14,10.11,0.53,20.21,0.18,6.38,0.71,2.13,22.7,0.53,14.18,403.0,444.0,14.0,41.0,847.0,47.58,52.42,-4.84,Fujimori
120704,LA LIBERTAD,SANTIAGO DE CHUCO,MOLLEPATA,12.0,4.0,5.0,5.0,24.0,69.0,19.0,23.0,44.0,1.0,120.0,3.0,27.0,2.0,20.0,192.0,4.0,202.0,259.0,52.0,0.0,776.0,259.0,52.0,1.55,0.52,0.64,0.64,3.09,8.89,2.45,2.96,5.67,0.13,15.46,0.39,3.48,0.26,2.58,24.74,0.52,26.03,628.0,437.0,15.0,56.0,1065.0,58.97,41.03,17.94,Castillo
120705,LA LIBERTAD,SANTIAGO DE CHUCO,QUIRUVILCA,30.0,13.0,30.0,10.0,168.0,220.0,122.0,307.0,207.0,13.0,479.0,15.0,112.0,11.0,75.0,671.0,27.0,720.0,876.0,521.0,0.0,3230.0,876.0,521.0,0.93,0.4,0.93,0.31,5.2,6.81,3.78,9.5,6.41,0.4,14.83,0.46,3.47,0.34,2.32,20.77,0.84,22.29,2438.0,2122.0,82.0,550.0,4560.0,53.46,46.54,6.92,Castillo
120706,LA LIBERTAD,SANTIAGO DE CHUCO,SANTA CRUZ DE CHUCA,7.0,2.0,18.0,5.0,36.0,49.0,50.0,26.0,38.0,1.0,208.0,3.0,13.0,3.0,6.0,246.0,21.0,180.0,337.0,102.0,0.0,912.0,337.0,102.0,0.77,0.22,1.97,0.55,3.95,5.37,5.48,2.85,4.17,0.11,22.81,0.33,1.43,0.33,0.66,26.97,2.3,19.74,618.0,733.0,11.0,86.0,1351.0,45.74,54.26,-8.52,Fujimori
120707,LA LIBERTAD,SANTIAGO DE CHUCO,SITABAMBA,9.0,3.0,5.0,1.0,25.0,65.0,16.0,15.0,55.0,2.0,133.0,3.0,14.0,7.0,8.0,238.0,0.0,242.0,320.0,69.0,0.0,841.0,320.0,69.0,1.07,0.36,0.59,0.12,2.97,7.73,1.9,1.78,6.54,0.24,15.81,0.36,1.66,0.83,0.95,28.3,0.0,28.78,783.0,506.0,25.0,53.0,1289.0,60.74,39.26,21.48,Castillo
120708,LA LIBERTAD,SANTIAGO DE CHUCO,ANGASMARCA,10.0,6.0,19.0,1.0,59.0,206.0,58.0,124.0,36.0,9.0,423.0,5.0,56.0,5.0,26.0,329.0,6.0,144.0,714.0,165.0,0.0,1522.0,714.0,165.0,0.66,0.39,1.25,0.07,3.88,13.53,3.81,8.15,2.37,0.59,27.79,0.33,3.68,0.33,1.71,21.62,0.39,9.46,980.0,1214.0,42.0,240.0,2194.0,44.67,55.33,-10.66,Fujimori
120801,LA LIBERTAD,ASCOPE,ASCOPE,20.0,14.0,42.0,11.0,115.0,310.0,288.0,242.0,97.0,34.0,705.0,16.0,341.0,14.0,65.0,163.0,4.0,772.0,693.0,450.0,0.0,3253.0,693.0,450.0,0.61,0.43,1.29,0.34,3.54,9.53,8.85,7.44,2.98,1.05,21.67,0.49,10.48,0.43,2.0,5.01,0.12,23.73,1566.0,2809.0,33.0,330.0,4375.0,35.79,64.21,-28.42,Fujimori
120802,LA LIBERTAD,ASCOPE,CHICAMA,34.0,26.0,95.0,25.0,304.0,377.0,640.0,694.0,295.0,52.0,1294.0,30.0,739.0,12.0,123.0,355.0,17.0,2140.0,1144.0,821.0,0.0,7252.0,1144.0,821.0,0.47,0.36,1.31,0.34,4.19,5.2,8.83,9.57,4.07,0.72,17.84,0.41,10.19,0.17,1.7,4.9,0.23,29.51,3537.0,5396.0,80.0,658.0,8933.0,39.59,60.41,-20.82,Fujimori
120803,LA LIBERTAD,ASCOPE,CHOCOPE,27.0,10.0,69.0,11.0,253.0,272.0,502.0,434.0,160.0,38.0,873.0,14.0,417.0,13.0,73.0,286.0,14.0,1343.0,647.0,1064.0,0.0,4809.0,647.0,1064.0,0.56,0.21,1.43,0.23,5.26,5.66,10.44,9.02,3.33,0.79,18.15,0.29,8.67,0.27,1.52,5.95,0.29,27.93,2742.0,3782.0,37.0,484.0,6524.0,42.03,57.97,-15.94,Fujimori
120804,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,87.0,56.0,167.0,32.0,471.0,564.0,946.0,1202.0,560.0,122.0,1144.0,136.0,990.0,26.0,208.0,465.0,38.0,2348.0,1331.0,592.0,0.0,9562.0,1331.0,592.0,0.91,0.59,1.75,0.33,4.93,5.9,9.89,12.57,5.86,1.28,11.96,1.42,10.35,0.27,2.18,4.86,0.4,24.56,5632.0,5700.0,66.0,715.0,11332.0,49.7,50.3,-0.6,Fujimori
120805,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,4.0,4.0,13.0,2.0,83.0,111.0,139.0,153.0,64.0,4.0,248.0,8.0,117.0,3.0,30.0,60.0,12.0,319.0,230.0,66.0,0.0,1374.0,230.0,66.0,0.29,0.29,0.95,0.15,6.04,8.08,10.12,11.14,4.66,0.29,18.05,0.58,8.52,0.22,2.18,4.37,0.87,23.22,787.0,920.0,10.0,57.0,1707.0,46.1,53.9,-7.8,Fujimori
120806,LA LIBERTAD,ASCOPE,PAIJAN,116.0,36.0,101.0,48.0,706.0,579.0,888.0,651.0,251.0,78.0,3550.0,32.0,1126.0,24.0,235.0,644.0,45.0,2399.0,1824.0,914.0,0.0,11509.0,1824.0,914.0,1.01,0.31,0.88,0.42,6.13,5.03,7.72,5.66,2.18,0.68,30.85,0.28,9.78,0.21,2.04,5.6,0.39,20.84,4472.0,9927.0,97.0,740.0,14399.0,31.06,68.94,-37.88,Fujimori
120807,LA LIBERTAD,ASCOPE,RAZURI,16.0,14.0,38.0,18.0,319.0,195.0,431.0,230.0,86.0,20.0,589.0,16.0,340.0,4.0,61.0,175.0,5.0,798.0,632.0,221.0,0.0,3355.0,632.0,221.0,0.48,0.42,1.13,0.54,9.51,5.81,12.85,6.86,2.56,0.6,17.56,0.48,10.13,0.12,1.82,5.22,0.15,23.79,1508.0,2719.0,25.0,224.0,4227.0,35.68,64.32,-28.64,Fujimori
120808,LA LIBERTAD,ASCOPE,CASA GRANDE,87.0,57.0,179.0,57.0,636.0,908.0,1654.0,1867.0,531.0,152.0,2238.0,87.0,1275.0,53.0,188.0,784.0,32.0,2837.0,2231.0,1124.0,0.0,13622.0,2231.0,1124.0,0.64,0.42,1.31,0.42,4.67,6.67,12.14,13.71,3.9,1.12,16.43,0.64,9.36,0.39,1.38,5.76,0.23,20.83,7016.0,9648.0,66.0,1085.0,16664.0,42.1,57.9,-15.8,Fujimori
120901,LA LIBERTAD,CHEPEN,CHEPEN,166.0,92.0,233.0,57.0,927.0,2057.0,1641.0,1020.0,971.0,136.0,4963.0,60.0,2325.0,70.0,264.0,2721.0,115.0,5560.0,3562.0,1972.0,0.0,23378.0,3562.0,1972.0,0.71,0.39,1.0,0.24,3.97,8.8,7.02,4.36,4.15,0.58,21.23,0.26,9.95,0.3,1.13,11.64,0.49,23.78,11736.0,17660.0,159.0,1912.0,29396.0,39.92,60.08,-20.16,Fujimori
120902,LA LIBERTAD,CHEPEN,PACANGA,59.0,152.0,54.0,12.0,205.0,413.0,309.0,258.0,235.0,20.0,1745.0,37.0,655.0,23.0,76.0,2137.0,21.0,1147.0,1550.0,690.0,0.0,7558.0,1550.0,690.0,0.78,2.01,0.71,0.16,2.71,5.46,4.09,3.41,3.11,0.26,23.09,0.49,8.67,0.3,1.01,28.27,0.28,15.18,4885.0,4819.0,106.0,710.0,9704.0,50.34,49.66,0.68,Castillo
