ubigeo,imputed,n_parents,parent_ubigeos,cvr_deaths,cvr_events,cvr_guerr_8088,cvr_guerr_8900,cvr_state_8088,cvr_state_8900,emergency_zone_1990,guerrilla_presence,marxist_vote_1980,colonial_mita_zone,prior_social_movements,illiteracy_1972,population_1972_thousands
200403,False,1,200403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11273209750652313,0.0,0.0,0.4209919273853302,19.073999404907227
200404,False,1,200404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30636605620384216,0.0,0.0,0.494093120098114,7.195000171661377
200405,False,1,200405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11100386083126068,0.0,0.0,0.27613717317581177,9.651000022888184
200408,False,1,200408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4415094256401062,0.0,0.0,0.28438010811805725,4.2829999923706055
200409,False,1,200409,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40181612968444824,0.0,0.0,0.3163907527923584,10.329000473022461
200501,False,1,200501,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10566098242998123,0.0,0.0,0.14209489524364471,15.743000030517578
200502,False,1,200502,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.19033674895763397,0.0,0.0,0.23986487090587616,1.7760000228881836
200503,False,1,200503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01515151560306549,0.0,0.0,0.2237960398197174,1.059000015258789
200504,False,1,200504,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2785367965698242,0.0,0.0,0.3217490017414093,9.696999549865723
200505,False,1,200505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2077821046113968,0.0,0.0,0.30991050601005554,6.033999919891357
200506,False,1,200506,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11833688616752625,0.0,0.0,0.32744282484054565,3.8480000495910645
200507,False,1,200507,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.40909090638160706,0.0,0.0,0.29092785716056824,5.809000015258789
200601,False,1,200601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12383583933115005,0.0,0.0,0.20662932097911835,89.4209976196289
200603,False,1,200603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4626532793045044,0.0,0.0,0.40552398562431335,10.029000282287598
200604,False,1,200604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.114826500415802,0.0,0.0,0.4068356454372406,12.11299991607666
200605,False,1,200605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22877231240272522,0.0,0.0,0.3416365087032318,13.8100004196167
200606,False,1,200606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15748898684978485,0.0,0.0,0.3804752230644226,3.493000030517578
200607,False,1,200607,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31398144364356995,0.0,0.0,0.32310643792152405,13.559000015258789
200608,False,1,200608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07294832915067673,0.0,0.0,0.2687665522098541,3.3970000743865967
200701,False,1,200701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09594684839248657,0.0,0.0,0.0990605428814888,29.910999298095703
200702,False,1,200702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130540668964386,0.0,0.0,0.13435114920139313,4.585000038146973
200703,False,1,200703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06602200865745544,0.0,0.0,0.1122378557920456,18.834999084472656
200704,False,1,200704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07928388565778732,0.0,0.0,0.09155455976724625,2.6760001182556152
200705,False,1,200705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08518931269645691,0.0,0.0,0.1293489933013916,4.684999942779541
200706,False,1,200706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05462909862399101,0.0,0.0,0.20777848362922668,4.730999946594238
200801,False,1,200801,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0960426852107048,0.0,0.0,0.2513146698474884,8.177000045776367
200802,False,1,200802,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.162222221493721,0.0,0.0,0.21889305114746094,2.4030001163482666
200803,False,1,200803,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.22301515936851501,0.0,0.0,0.2165587991476059,3.7079999446868896
200804,False,1,200804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.10695187002420425,0.0,0.0,0.2727797031402588,1.7339999675750732
200805,False,1,200805,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11861471831798553,0.0,0.0,0.24394546449184418,6.235000133514404
200806,False,1,200806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0357142873108387,0.0,0.0,0.20423340797424316,1.7480000257492065
210101,False,1,210101,8.0,10.0,2.0,1.0,0.0,3.0,1.0,0.0,0.3327900469303131,1.0,0.0,0.219369575381279,51.64799880981445
210102,False,1,210102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.530283510684967,1.0,0.0,0.4009948968887329,28.947999954223633
210103,False,1,210103,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33138686418533325,1.0,0.0,0.46531355381011963,3.3010001182556152
210104,False,1,210104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.450538694858551,1.0,0.0,0.4918767511844635,3.569999933242798
210105,False,1,210105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5600497722625732,1.0,1.0,0.5004985928535461,14.039999961853027
210106,False,1,210106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4415121376514435,1.0,0.0,0.38448503613471985,10.621999740600586
210107,False,1,210107,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5639431476593018,1.0,0.0,0.5127453207969666,4.433000087738037
210108,False,1,210108,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5852216482162476,1.0,0.0,0.43654072284698486,3.388000011444092
210109,False,1,210109,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.27917414903640747,1.0,0.0,0.46602144837379456,4.752999782562256
210110,False,1,210110,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3305555582046509,1.0,0.0,0.4762137234210968,4.098999977111816
210111,False,1,210111,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4325699806213379,1.0,0.0,0.475446879863739,4.867000102996826
210112,False,1,210112,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3452807664871216,1.0,0.0,0.31333038210868835,9.031999588012695
210113,False,1,210113,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.2684824764728546,1.0,0.0,0.5975197553634644,0.8870000243186951
210114,False,1,210114,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4336283206939697,1.0,0.0,0.5557309985160828,3.1670000553131104
210115,False,1,210115,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5220929980278015,1.0,0.0,0.4443858861923218,1.8969999551773071
210201,False,1,210201,27.0,16.0,7.0,9.0,3.0,3.0,1.0,1.0,0.5521321892738342,1.0,1.0,0.4416017234325409,21.302000045776367
210202,False,1,210202,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6159169673919678,1.0,2.0,0.44029849767684937,3.0820000171661377
210203,False,1,210203,7.0,4.0,1.0,6.0,0.0,0.0,1.0,1.0,0.6794625520706177,1.0,1.0,0.45227962732315063,9.869999885559082
210204,False,1,210204,70.0,31.0,5.0,37.0,2.0,6.0,1.0,1.0,0.4765520393848419,1.0,1.0,0.46871915459632874,16.20800018310547
210205,False,1,210205,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6937869787216187,1.0,2.0,0.5130040645599365,4.190999984741211
210206,False,1,210206,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.7281947135925293,1.0,2.0,0.47685232758522034,9.569000244140625
210207,False,1,210207,11.0,9.0,2.0,9.0,0.0,0.0,1.0,1.0,0.5199738144874573,1.0,1.0,0.3937263488769531,3.697999954223633
210208,False,1,210208,8.0,5.0,1.0,5.0,2.0,0.0,1.0,0.0,0.33985328674316406,1.0,1.0,0.53040611743927,4.554999828338623
210209,False,1,210209,10.0,6.0,0.0,8.0,0.0,1.0,1.0,0.0,0.2889733910560608,1.0,2.0,0.5505304336547852,1.7910000085830688
210210,False,1,210210,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8048303127288818,1.0,2.0,0.5424312949180603,12.479000091552734
210211,False,1,210211,41.0,23.0,5.0,28.0,0.0,0.0,1.0,1.0,0.3685039281845093,1.0,2.0,0.4480077624320984,5.144999980926514
210212,False,1,210212,50.0,33.0,5.0,39.0,0.0,2.0,1.0,1.0,0.4037209451198578,1.0,2.0,0.46257373690605164,5.423999786376953
210213,False,1,210213,11.0,7.0,6.0,3.0,0.0,0.0,1.0,1.0,0.6144578456878662,1.0,1.0,0.47556614875793457,2.5169999599456787
210214,False,1,210214,11.0,9.0,2.0,9.0,0.0,0.0,1.0,1.0,0.580115020275116,1.0,1.0,0.4005602300167084,7.139999866485596
210215,False,1,210215,9.0,7.0,2.0,6.0,0.0,0.0,1.0,1.0,0.2765217423439026,1.0,0.0,0.45692241191864014,2.3329999446868896
210301,False,1,210301,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.24356774985790253,0.0,0.0,0.49098944664001465,5.881999969482422
210302,False,1,210302,4.0,2.0,0.0,4.0,0.0,0.0,1.0,0.0,0.17901234328746796,0.0,0.0,0.5249999761581421,1.1200000047683716
210303,False,1,210303,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.49695122241973877,0.0,0.0,0.4852382242679596,3.4210000038146973
210304,False,1,210304,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5598455667495728,0.0,0.0,0.44300854206085205,3.86899995803833
210305,False,1,210305,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.34110787510871887,0.0,0.0,0.6009796261787415,2.6540000438690186
210306,False,1,210306,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.18629908561706543,0.0,0.0,0.4846217930316925,3.6089999675750732
210307,False,1,210307,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.17729084193706512,0.0,0.0,0.453784316778183,2.9860000610351562
210308,False,1,210308,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20000000298023224,0.0,0.0,0.5188990831375122,2.7249999046325684
210309,False,1,210309,8.0,4.0,0.0,5.0,0.0,2.0,1.0,1.0,0.0533333346247673,0.0,0.0,0.4286852478981018,1.2549999952316284
210310,False,1,210310,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6067653298377991,0.0,0.0,0.5162752270698547,2.427000045776367
210401,False,1,210401,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.674971878528595,1.0,3.0,0.40945136547088623,24.843000411987305
210402,False,1,210402,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5719091892242432,1.0,1.0,0.37340468168258667,4.857999801635742
210403,False,1,210403,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5071813464164734,1.0,2.0,0.44166383147239685,64.5739974975586
210405,False,1,210405,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.31890180706977844,1.0,3.0,0.40765222907066345,22.843000411987305
210501,False,1,210501,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6131006479263306,1.0,3.0,0.4155699908733368,35.10599899291992
210503,False,1,210503,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5861486196517944,1.0,1.0,0.44247063994407654,15.930999755859375
210601,False,1,210601,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.643441915512085,1.0,2.0,0.40008753538131714,29.701000213623047
210602,False,1,210602,6.0,3.0,0.0,5.0,0.0,0.0,1.0,0.0,0.3776000142097473,1.0,2.0,0.4986203610897064,18.482999801635742
210603,False,1,210603,2.0,4.0,0.0,2.0,0.0,0.0,1.0,1.0,0.6456310749053955,1.0,1.0,0.4240474998950958,2.0209999084472656
210605,False,1,210605,2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5910245776176453,1.0,1.0,0.4497833847999573,5.078000068664551
210606,False,1,210606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4819875657558441,1.0,1.0,0.49047234654426575,7.452000141143799
210607,False,1,210607,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7268376350402832,1.0,1.0,0.42199695110321045,13.711000442504883
210608,False,1,210608,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6989820599555969,1.0,1.0,0.48363572359085083,17.141000747680664
210701,False,1,210701,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.680700957775116,1.0,1.0,0.3232259154319763,11.04800033569336
210702,False,1,210702,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6589861512184143,1.0,1.0,0.3703632652759552,5.203000068664551
210703,False,1,210703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7248227000236511,1.0,1.0,0.4291360676288605,1.7710000276565552
210704,False,1,210704,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.5065789222717285,1.0,1.0,0.3690224289894104,2.36299991607666
210705,False,1,210705,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.35211268067359924,1.0,1.0,0.3755054771900177,1.7309999465942383
210706,False,1,210706,8.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,0.6792452931404114,1.0,1.0,0.3828350901603699,1.0369999408721924
210707,False,1,210707,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.47311827540397644,1.0,1.0,0.303846150636673,1.559999942779541
210708,False,1,210708,7.0,4.0,0.0,2.0,0.0,1.0,1.0,0.0,0.5049019455909729,1.0,1.0,0.4330056309700012,7.119999885559082
210709,False,1,210709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3147619068622589,1.0,1.0,0.39981162548065186,4.247000217437744
210710,False,1,210710,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.46875,1.0,1.0,0.3719412684440613,0.6129999756813049
210801,False,1,210801,8.0,5.0,2.0,4.0,0.0,1.0,1.0,1.0,0.3696468770503998,1.0,0.0,0.3410916030406952,13.447999954223633
210802,False,1,210802,6.0,6.0,1.0,5.0,0.0,0.0,1.0,1.0,0.4019715189933777,1.0,0.0,0.43305152654647827,3.6670000553131104
210803,False,1,210803,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.32478633522987366,1.0,0.0,0.3652113676071167,1.4429999589920044
210804,False,1,210804,1.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.330143541097641,1.0,0.0,0.37774592638015747,2.0940001010894775
210805,False,1,210805,8.0,9.0,6.0,2.0,0.0,0.0,1.0,1.0,0.3333333432674408,1.0,0.0,0.4191090166568756,5.118000030517578
210806,False,1,210806,20.0,15.0,0.0,9.0,0.0,11.0,1.0,1.0,0.17819148302078247,1.0,0.0,0.5668574571609497,7.688000202178955
210807,False,1,210807,52.0,43.0,7.0,33.0,1.0,4.0,1.0,1.0,0.22550000250339508,1.0,0.0,0.46320927143096924,10.451000213623047
210808,False,1,210808,1.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,0.2980427145957947,1.0,0.0,0.4861316680908203,5.4079999923706055
210809,False,1,210809,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.20055709779262543,1.0,0.0,0.42668384313583374,3.1029999256134033
210901,False,1,210901,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.585605263710022,1.0,1.0,0.391711562871933,20.60700035095215
210902,False,1,210902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5115952491760254,1.0,1.0,0.4536741077899933,5.321000099182129
211002,False,1,211002,10.0,3.0,0.0,9.0,0.0,0.0,1.0,1.0,0.5520581007003784,1.0,0.0,0.42664092779159546,1.5540000200271606
211003,False,1,211003,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.6645569801330566,1.0,0.0,0.5105920433998108,1.840999960899353
211005,False,1,211005,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.20000000298023224,1.0,0.0,0.47962382435798645,0.9570000171661377
211101,False,1,211101,4.0,11.0,0.0,3.0,0.0,1.0,1.0,0.0,0.7897108793258667,1.0,0.0,0.246401846408844,50.92900085449219
211102,False,1,211102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7243436574935913,1.0,0.0,0.41228070855140686,4.559999942779541
211103,False,1,211103,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.6587215662002563,1.0,0.0,0.3548310399055481,4.202000141143799
211104,False,1,211104,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8376014828681946,1.0,0.0,0.528110146522522,6.10099983215332
211201,False,1,211201,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.38799622654914856,0.0,0.0,0.481289267539978,18.30500030517578
211202,False,1,211202,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3858742415904999,0.0,0.0,0.4762033522129059,3.697999954223633
211203,False,1,211203,10.0,6.0,0.0,5.0,0.0,4.0,1.0,0.0,0.5196078419685364,0.0,0.0,0.40889105200767517,2.046999931335449
211204,False,1,211204,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4837310314178467,0.0,0.0,0.501397967338562,3.2190001010894775
211206,False,1,211206,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.22324159741401672,0.0,0.0,0.5658536553382874,1.434999942779541
211207,False,1,211207,1.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5507418513298035,0.0,0.0,0.2936382293701172,12.637999534606934
220101,False,1,220101,8.0,14.0,2.0,1.0,3.0,0.0,1.0,1.0,0.14552529156208038,0.0,0.0,0.13673536479473114,12.227999687194824
220102,False,1,220102,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.027160493656992912,0.0,0.0,0.19512194395065308,1.4759999513626099
220103,False,1,220103,10.0,3.0,0.0,0.0,0.0,9.0,1.0,0.0,0.27927929162979126,0.0,0.0,0.18316832184791565,0.6060000061988831
220104,False,1,220104,4.0,3.0,0.0,4.0,0.0,0.0,1.0,0.0,0.09960159659385681,0.0,0.0,0.23603351414203644,2.864000082015991
220105,False,1,220105,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.2304147481918335,0.0,0.0,0.22109189629554749,2.9489998817443848
220106,False,1,220106,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.205263152718544,0.0,0.0,0.2012578547000885,0.6359999775886536
220201,False,1,220201,7.0,6.0,0.0,6.0,0.0,0.0,1.0,1.0,0.04112149402499199,0.0,0.0,0.18602240085601807,4.822000026702881
220202,False,1,220202,6.0,0.0,3.0,2.0,0.0,1.0,1.0,0.0,0.008771929889917374,0.0,0.0,0.33959847688674927,2.3410000801086426
220203,False,1,220203,2.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.012962962500751019,0.0,0.0,0.2342093139886856,2.1689999103546143
220204,False,1,220204,15.0,3.0,2.0,10.0,0.0,1.0,1.0,0.0,0.069182388484478,0.0,0.0,0.37247800827026367,1.9329999685287476
220205,False,1,220205,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.006535947788506746,0.0,0.0,0.3361433148384094,1.8980000019073486
220206,False,1,220206,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.021691974252462387,0.0,0.0,0.2670915424823761,1.7259999513626099
220301,False,1,220301,22.0,19.0,0.0,6.0,5.0,6.0,1.0,1.0,0.00834824051707983,0.0,0.0,0.4055582284927368,8.312000274658203
220302,False,1,220302,7.0,8.0,0.0,4.0,0.0,1.0,1.0,1.0,0.01304347813129425,0.0,0.0,0.23047798871994019,2.11299991607666
220303,False,1,220303,7.0,6.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0030120480805635452,0.0,0.0,0.4231176972389221,1.8860000371932983
220304,False,1,220304,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.3976288139820099,2.193000078201294
220305,False,1,220305,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.320474773645401,1.0110000371932983
220401,False,1,220401,8.0,5.0,0.0,3.0,0.0,1.0,1.0,0.0,0.04942479729652405,0.0,0.0,0.1956605464220047,7.789000034332275
220402,False,1,220402,6.0,6.0,0.0,5.0,0.0,0.0,1.0,1.0,0.10000000149011612,0.0,0.0,0.3341483175754547,1.2269999980926514
220403,False,1,220403,3.0,2.0,0.0,1.0,0.0,2.0,1.0,0.0,0.021671826019883156,0.0,0.0,0.17297297716140747,1.2949999570846558
220404,False,1,220404,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.037151701748371124,0.0,0.0,0.2860293984413147,1.3600000143051147
220405,False,1,220405,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.02734375,0.0,0.0,0.12172158807516098,1.4869999885559082
220406,False,1,220406,2.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.12935882806777954,0.8889999985694885
220501,False,1,220501,2.0,6.0,0.0,0.0,0.0,2.0,1.0,0.0,0.12121771275997162,0.0,0.0,0.28554999828338623,12.17300033569336
220502,False,1,220502,1.0,2.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1015625,0.0,0.0,0.22629481554031372,1.2549999952316284
220503,False,1,220503,2.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.003389830468222499,0.0,0.0,0.3047652840614319,2.812000036239624
220504,False,1,220504,33.0,9.0,4.0,17.0,0.0,7.0,1.0,1.0,0.01727115735411644,0.0,0.0,0.3349730670452118,4.269000053405762
220505,False,1,220505,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0824742242693901,0.0,0.0,0.2833769619464874,3.055999994277954
220506,False,1,220506,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.05421686917543411,0.0,0.0,0.4659477770328522,1.7619999647140503
220507,False,1,220507,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.005905511789023876,0.0,0.0,0.4095550775527954,2.742000102996826
220508,False,1,220508,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.052805282175540924,0.0,0.0,0.3449612259864807,1.031999945640564
220509,False,1,220509,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.01635991781949997,0.0,0.0,0.36563876271247864,1.815999984741211
220510,False,1,220510,22.0,21.0,2.0,8.0,0.0,10.0,1.0,1.0,0.14243614673614502,0.0,0.0,0.41713041067123413,8.265999794006348
220511,False,1,220511,2.0,2.0,0.0,1.0,0.0,1.0,1.0,0.0,0.03846153989434242,0.0,0.0,0.373020201921463,3.6619999408721924
220601,False,1,220601,43.0,30.0,1.0,31.0,2.0,2.0,1.0,1.0,0.1153460368514061,0.0,0.0,0.13532626628875732,9.333000183105469
220602,False,1,220602,295.0,214.0,24.0,124.0,13.0,100.0,1.0,1.0,0.054794520139694214,0.0,0.0,0.2795158624649048,13.13700008392334
220603,False,1,220603,16.0,13.0,1.0,11.0,0.0,1.0,1.0,1.0,0.04535147547721863,0.0,0.0,0.25243043899536133,2.9830000400543213
220604,False,1,220604,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.017405062913894653,0.0,0.0,0.2788640558719635,2.1480000019073486
220605,False,1,220605,18.0,9.0,1.0,17.0,0.0,0.0,1.0,1.0,0.07299269735813141,0.0,0.0,0.24504020810127258,1.8650000095367432
220701,False,1,220701,6.0,9.0,0.0,4.0,0.0,0.0,1.0,1.0,0.04134367033839226,0.0,0.0,0.2385481894016266,3.994999885559082
220702,False,1,220702,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.003683241317048669,0.0,0.0,0.3076923191547394,1.9630000591278076
220703,False,1,220703,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.11834319680929184,0.0,0.0,0.2059645801782608,1.0729999542236328
220704,False,1,220704,6.0,2.0,0.0,3.0,0.0,0.0,1.0,0.0,0.03903903812170029,0.0,0.0,0.18095238506793976,1.0499999523162842
220705,False,1,220705,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.06455399096012115,0.0,0.0,0.17934347689151764,2.497999906539917
220706,False,1,220706,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.12341772019863129,0.0,0.0,0.2396593689918518,0.8220000267028809
220707,False,1,220707,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.20298878848552704,0.8029999732971191
220708,False,1,220708,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.004975124262273312,0.0,0.0,0.3696013391017914,1.2039999961853027
220709,False,1,220709,8.0,4.0,1.0,3.0,1.0,3.0,1.0,1.0,0.0022573363967239857,0.0,0.0,0.22453702986240387,1.7280000448226929
220710,False,1,220710,4.0,1.0,0.0,4.0,0.0,0.0,1.0,0.0,0.10144927352666855,0.0,0.0,0.21092279255390167,1.062000036239624
220801,False,1,220801,6.0,5.0,0.0,2.0,0.0,4.0,1.0,0.0,0.09879336506128311,0.0,0.0,0.14755569398403168,6.689000129699707
220806,False,1,220806,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.057692307978868484,0.0,0.0,0.25670498609542847,0.5220000147819519
220808,False,1,220808,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.02512562833726406,0.0,0.0,0.28289473056793213,0.6079999804496765
220809,False,1,220809,14.0,12.0,0.0,8.0,0.0,4.0,1.0,1.0,0.07073508948087692,0.0,0.0,0.31809523701667786,2.625
220901,False,1,220901,47.0,37.0,3.0,19.0,1.0,15.0,1.0,1.0,0.09155245870351791,0.0,0.0,0.14670535922050476,22.051000595092773
220902,False,1,220902,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.006825938355177641,0.0,0.0,0.22629310190677643,0.9279999732971191
220903,False,1,220903,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.12652067840099335,0.0,0.0,0.14298643171787262,1.1050000190734863
220904,False,1,220904,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.07587253302335739,0.0,0.0,0.40931373834609985,4.48799991607666
220905,False,1,220905,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04219409450888634,0.0,0.0,0.30838531255722046,2.885999917984009
220906,False,1,220906,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.014423076994717121,0.0,0.0,0.2952158749103546,0.8569999933242798
220907,False,1,220907,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0038022813387215137,0.0,0.0,0.23897795379161835,1.996000051498413
220908,False,1,220908,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.12662722170352936,0.0,0.0,0.17667172849178314,2.631999969482422
220909,False,1,220909,4.0,7.0,0.0,0.0,0.0,3.0,1.0,0.0,0.15215110778808594,0.0,0.0,0.19870194792747498,4.00600004196167
220910,False,1,220910,8.0,7.0,0.0,5.0,1.0,2.0,1.0,1.0,0.04562383517622948,0.0,0.0,0.19450736045837402,3.5320000648498535
220911,False,1,220911,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.01886792480945587,0.0,0.0,0.29766982793807983,3.046999931335449
